日期, 成交量,開盤,最高,最低,收盤,漲跌
2016/3/10,856.26,8633.66,8680.43,8614.97,8660.7,26.59
2016/3/11,883.21,8663.29,8707.97,8640.96,8706.14,45.44
2016/3/14,1002.32,8746.48,8777.05,8739.57,8747.9,41.76
2016/3/15,1157.94,8745.57,8759.94,8589.41,8611.18,-136.72
2016/3/16,943.11,8637.63,8699.14,8637.63,8699.14,87.96
2016/3/17,1092.15,8763.51,8826.84,8716.88,8734.54,35.4
2016/3/18,1174.84,8747.05,8810.71,8747.05,8810.71,76.17
2016/3/21,830.53,8826.16,8840.75,8747.59,8812.7,1.99
2016/3/22,864.64,8806.02,8814.37,8713.24,8785.68,-27.02
2016/3/23,819.94,8777.88,8814.5,8734.55,8766.09,-19.59
2016/3/24,795.89,8745.42,8765.96,8676.87,8743.38,-22.71
2016/3/25,592.95,8758.14,8765.62,8699.89,8704.97,-38.41
2016/3/28,671.41,8713.72,8737.86,8676.03,8690.45,-14.52
2016/3/29,791.74,8687.06,8711.11,8585.71,8617.35,-73.1
2016/3/30,877.46,8624.93,8744.47,8624.93,8737.04,119.69
2016/3/31,940.22,8757.22,8803.91,8695.08,8744.83,7.79
2016/4/1,722.83,8700.38,8704.53,8628.94,8657.55,-87.28
2016/4/6,967.28,8605.16,8605.16,8496.89,8513.3,-144.25
2016/4/7,834.96,8523.25,8529.44,8436.54,8490.25,-23.05
2016/4/8,779.59,8464.78,8546.31,8452.05,8541.5,51.25
2016/4/11,675.37,8518.96,8568.42,8476.57,8562.59,21.09
2016/4/12,810.13,8561.21,8613.56,8520.14,8531.18,-31.41
2016/4/13,903.23,8562.79,8653.08,8561.9,8652.08,120.9
2016/4/14,817.64,8684.93,8719.15,8653.84,8667.71,15.63
2016/4/15,785.08,8634.23,8700.39,8613.25,8700.39,32.68
2016/4/18,646.12,8681.8,8686.98,8650.13,8666.01,-34.38
2016/4/19,804.85,8701.75,8743.35,8627.29,8633.72,-32.29
2016/4/20,956.41,8649.09,8695.22,8502.55,8514.48,-119.24
2016/4/21,748.63,8549.14,8568.65,8508.92,8568.65,54.17
2016/4/22,786.95,8560.21,8580.33,8501.03,8535.75,-32.9
2016/4/25,555.08,8541.14,8560.28,8513.73,8560.28,24.53
2016/4/26,613.19,8556.37,8622.42,8554.55,8581.57,21.29
2016/4/27,670.66,8561.37,8597.64,8537.03,8563.05,-18.52
2016/4/28,747.88,8586.92,8595.99,8456.38,8473.87,-89.18
2016/4/29,763.93,8424.04,8424.04,8352.23,8377.9,-95.97
2016/5/3,783.76,8362.35,8363.59,8268.41,8294.12,-83.78
2016/5/4,809.38,8282.52,8285.96,8153.57,8185.47,-108.65
2016/5/5,744.28,8182.05,8207.98,8122.34,8167.96,-17.51
2016/5/6,828.98,8169.54,8170.68,8104.16,8146.43,-21.53
2016/5/9,748.92,8156.65,8177.36,8106.13,8131.83,-14.6
2016/5/10,689.09,8119.71,8168.13,8075.58,8156.29,24.46
2016/5/11,784.4,8182.92,8204.51,8115.44,8135.56,-20.73
2016/5/12,680.66,8122.78,8162.44,8105.49,8108.05,-27.51
2016/5/13,893.65,8095.93,8095.93,7999.98,8053.69,-54.36
2016/5/16,625.85,8035.21,8091.48,8003.93,8067.6,13.91
2016/5/17,653.55,8081.89,8151.2,8047.31,8140.48,72.88
2016/5/18,648.11,8115.61,8159.68,8061.26,8159.68,19.2
2016/5/19,602.18,8159.93,8166.96,8067.33,8095.98,-63.7
2016/5/20,576.81,8108.68,8165.98,8080.65,8131.26,35.28
2016/5/23,902.5,8150.38,8356.96,8119.71,8344.44,213.18
2016/5/24,629.52,8329.69,8354.62,8298,8300.66,-43.78
2016/5/25,790.74,8352.84,8417.27,8352.84,8396.2,95.54
2016/5/26,642.03,8400.89,8410.74,8376.6,8394.12,-2.08
2016/5/27,668.25,8415.59,8463.61,8415.59,8463.61,69.49
2016/5/30,769.62,8476.62,8563.4,8462.15,8535.87,72.26
2016/5/31,1141.12,8532.21,8545.73,8488.9,8535.59,-0.28
2016/6/1,759.68,8516.08,8603.63,8514.12,8597.16,61.57
2016/6/2,777.43,8598.47,8635.03,8553.54,8556.02,-41.14
2016/6/3,639.25,8565.18,8601.05,8559.77,8587.36,31.34
2016/6/4,298.76,8582.6,8594.35,8570.69,8591.57,4.21
2016/6/6,611.34,8605.15,8664.12,8557.68,8597.11,5.54
2016/6/7,827.63,8622.21,8692.73,8621.46,8679.9,82.79
2016/6/8,847.47,8704.66,8754.82,8690.59,8715.48,35.58
2016/6/13,803.12,8634.24,8634.24,8520.21,8536.22,-179.26
2016/6/14,624.13,8513.51,8577.31,8503.42,8576.12,39.9
2016/6/15,718.19,8566.43,8608.29,8524.55,8606.37,30.25
2016/6/16,696.66,8583.19,8584.67,8476.84,8494.14,-112.23
2016/6/17,714.79,8538.28,8607.16,8538.28,8568.08,73.94
2016/6/20,600.6,8612.26,8642.15,8604.81,8625.92,57.84
2016/6/21,688.47,8633.21,8684.85,8627.4,8684.85,58.93
2016/6/22,703.42,8675.12,8716.25,8653.04,8716.25,31.4
2016/6/23,593.86,8706.08,8711.21,8662.78,8676.68,-39.57
2016/6/24,1219.77,8684.53,8691.3,8374.26,8476.99,-199.69
2016/6/27,632.54,8406.29,8468.66,8386.27,8458.87,-18.12
2016/6/28,729.12,8438.76,8505.51,8396.01,8505.51,46.64
2016/6/29,821.91,8530.37,8609.23,8530.37,8586.56,81.05
2016/6/30,924.31,8615.46,8666.58,8583.77,8666.58,80.02
2016/7/1,863.12,8692.48,8755.62,8680.53,8738.24,71.66
2016/7/4,698.09,8728.32,8782.38,8712.12,8760.58,22.34
2016/7/5,625.13,8738.41,8747.06,8693.76,8716.07,-44.51
2016/7/6,786.96,8673.53,8673.53,8569.15,8575.75,-140.32
2016/7/7,632,8605.38,8653.7,8605.38,8640.91,65.16
2016/7/11,975.24,8728.23,8795.8,8728.23,8786.47,145.56
2016/7/12,976.22,8794.73,8841.46,8794.3,8841.46,54.99
2016/7/13,975.12,8847.04,8865.42,8800.17,8857.75,16.29
2016/7/14,835.33,8837.76,8877.31,8818.26,8866.36,8.61
2016/7/15,1017.28,8857.15,8949.85,8857.15,8949.85,83.49
2016/7/18,928.91,8952.61,9008.21,8952.61,9008.21,58.36
2016/7/19,949.84,9018.8,9034.87,8972.83,9034.87,26.66
2016/7/20,938.46,9013.52,9034.13,8969.19,9007.68,-27.19
2016/7/21,993.12,9010.22,9075.89,9009.79,9056.56,48.88
2016/7/22,805.58,9055.17,9060.15,9004.24,9013.14,-43.42
2016/7/25,772.53,9030.36,9085.91,8916.05,8991.67,-21.47
2016/7/26,759.21,8983.55,9024.79,8960.48,9024.79,33.12
2016/7/27,947.74,9058.19,9084.9,9042.14,9063.39,38.6
2016/7/28,874.46,9060.48,9081.4,9015.35,9076.64,13.25
2016/7/29,782.63,9066.37,9071.51,8984.41,8984.41,-92.23
2016/8/1,777.69,9008.74,9080.71,9008.74,9080.71,96.3
2016/8/2,734.36,9081.06,9086.42,9052.71,9068.76,-11.95
2016/8/3,699.04,9000.82,9033.95,8948.4,9001.71,-67.05
2016/8/4,729.11,9009.29,9035.25,8972.31,9024.71,23
2016/8/5,827.94,9025.76,9101.71,9023.23,9092.12,67.41
2016/8/8,825.7,9123.07,9153.99,9104.43,9150.26,58.14
2016/8/9,790.05,9154,9168.34,9127.63,9155.08,4.82
2016/8/10,796.03,9160.94,9200.42,9131.63,9200.42,45.34
2016/8/11,927.33,9168.7,9187.18,9063.81,9131.83,-68.59
2016/8/12,848.08,9135.34,9173.72,9135.34,9150.39,18.56
2016/8/15,774.78,9152.36,9162.02,9117.26,9148.51,-1.88
2016/8/16,833.68,9146.09,9165.58,9082.34,9110.36,-38.15
2016/8/17,791.12,9121.18,9133.07,9073.27,9117.7,7.34
2016/8/18,779.11,9104.88,9128.8,9093.51,9122.5,4.8
2016/8/19,823.88,9139.69,9175.13,9034.27,9034.27,-88.23
2016/8/22,686.28,9004.68,9012.72,8928.33,8981.81,-52.46
2016/8/23,650.38,8987.07,9046.3,8986.76,9030.93,49.12
2016/8/24,607.67,9043.13,9054.76,9016.39,9017.38,-13.55
2016/8/25,763.55,9034.47,9115.47,9031.34,9115.47,98.09
2016/8/26,647.54,9097.02,9131.72,9092.08,9131.72,16.25
2016/8/29,649.75,9117.53,9136.42,9027.35,9110.17,-21.55
2016/8/30,691.17,9113.34,9134.37,9093.87,9110.56,0.39
2016/8/31,857.1,9122.19,9130.76,9044.5,9068.85,-41.71
2016/9/1,793.95,9055.73,9069.13,8980.21,9001.15,-67.7
2016/9/2,786.95,9015.63,9038.48,8958.81,8987.55,-13.6
2016/9/5,625.36,9032.38,9100.05,9032.38,9090.13,102.58
2016/9/6,753.66,9102.83,9181.85,9098.6,9181.85,91.72
2016/9/7,871.17,9202.23,9278.88,9202.23,9259.07,77.22
2016/9/8,764.05,9241.95,9273.57,9224.89,9262.89,3.82
2016/9/9,668.86,9217.37,9217.37,9142.13,9164.88,-98.01
2016/9/10,484.87,9084.81,9084.81,9025.53,9053.69,-111.19
2016/9/12,757.4,9031.51,9031.51,8947.06,8947.06,-106.63
2016/9/13,779.64,8983.95,9014.75,8885.55,8940.83,-6.23
2016/9/14,842.31,8913.11,8965.32,8895.85,8902.3,-38.53
2016/9/19,974.09,9003.41,9155.38,9003.41,9152.88,250.58
2016/9/20,686.29,9141.21,9173.46,9130.9,9161.58,8.7
2016/9/21,711.31,9141.92,9228.5,9133.16,9228.5,66.92
2016/9/22,706.55,9265.28,9290.76,9207.41,9235.26,6.76
2016/9/23,646.32,9240.25,9284.62,9228.66,9284.62,49.36
2016/9/26,542.03,9229.34,9229.34,9189.49,9194.52,-90.1
2016/9/29,880.1,9241.61,9303.13,9238.49,9270.9,76.38
2016/9/30,728.97,9240.44,9240.65,9160.91,9166.85,-104.05
2016/10/3,548.95,9219.52,9256.58,9212.38,9234.2,67.35
2016/10/4,608.04,9228.66,9287.77,9224.45,9287.77,53.57
2016/10/5,601.3,9260.69,9276.13,9244.41,9272.28,-15.49
2016/10/6,618.79,9263.4,9284.31,9242.83,9284.31,12.03
2016/10/7,609.35,9289.66,9289.95,9249.06,9265.81,-18.5
2016/10/11,883.38,9311.79,9327.71,9167.72,9219.82,-45.99
2016/10/12,648.55,9201.55,9258.69,9166.58,9252.6,32.78
2016/10/13,721.43,9268.22,9285.05,9187.78,9219.17,-33.43
2016/10/14,673.23,9198.26,9216.63,9149.87,9165.17,-54
2016/10/17,611.83,9150.67,9182.67,9074.99,9176.22,11.05
2016/10/18,627.03,9175.07,9222.58,9157.4,9222.58,46.36
2016/10/19,722.33,9227.98,9298.87,9226.46,9283.99,61.41
2016/10/20,637.09,9288.49,9331.89,9279.15,9317.24,33.25
2016/10/21,748.94,9322.55,9348.09,9292.53,9306.57,-10.67
2016/10/24,568.88,9333.94,9343.57,9308.53,9322.5,15.93
2016/10/25,644.37,9338.09,9399.97,9334.8,9385.65,63.15
2016/10/26,595.41,9355.66,9372.74,9338.84,9362.25,-23.4
2016/10/27,665.72,9363.9,9370.32,9286.86,9299.55,-62.7
2016/10/28,611.55,9307.39,9320.57,9276.71,9306.92,7.37
2016/10/31,590.35,9283.2,9314.34,9194.48,9290.12,-16.8
2016/11/1,488.71,9272.3,9289.12,9236.82,9272.7,-17.42
2016/11/2,640.64,9230.23,9230.23,9139.04,9139.04,-133.66
2016/11/3,668.64,9126.29,9154.19,9067.27,9067.27,-71.77
2016/11/4,528.06,9065.11,9098.88,9048.21,9068.15,0.88
2016/11/7,553.19,9102.97,9191.67,9102.97,9189.84,121.69
2016/11/8,573.42,9214.95,9230.2,9165,9217.43,27.59
2016/11/9,1192.87,9252.27,9296.86,8926.6,8943.2,-274.23
2016/11/10,886.88,9070.64,9179.18,9070.64,9152.18,208.98
2016/11/11,1134.55,9067.65,9067.65,8949.38,8957.76,-194.42
2016/11/14,970.13,8955.27,8991.94,8879.69,8940.4,-17.36
2016/11/15,793.27,8927.92,8981.05,8923.36,8931.03,-9.37
2016/11/16,769.85,8955.76,9032.31,8955.76,8962.22,31.19
2016/11/17,636.99,8984.57,8998.23,8936.3,8995.26,33.04
2016/11/18,685.51,8991.5,9025.98,8958.22,9008.79,13.53
2016/11/21,622.22,9009.78,9049.76,8986.4,9041.11,32.32
2016/11/22,806.21,9058.58,9161.19,9058.58,9133.39,92.28
2016/11/23,742.78,9146.72,9202.72,9146.72,9178.23,44.84
2016/11/24,634.06,9164.84,9183.16,9137.56,9152.11,-26.12
2016/11/25,583.86,9149.35,9191.34,9148.63,9159.07,6.96
2016/11/28,714.36,9167.33,9241.54,9167.33,9222.24,63.17
2016/11/29,748.74,9220.95,9249.06,9192.38,9192.38,-29.86
2016/11/30,1009.08,9196.09,9240.71,9189.62,9240.71,48.33
2016/12/1,741.09,9245.55,9278.96,9241.78,9263.53,22.82
2016/12/2,749.39,9214.56,9214.56,9165.9,9189.49,-74.04
2016/12/5,623.12,9194.46,9212.19,9138.64,9160.66,-28.83
2016/12/6,707.29,9209.8,9280.65,9209.8,9250.77,90.11
2016/12/7,651.53,9279,9299.92,9247.5,9263.89,13.12
2016/12/8,901.08,9308.9,9376.41,9308.9,9375.86,111.97
2016/12/9,771.96,9383.07,9399.25,9366.86,9392.68,16.82
2016/12/12,737.63,9402.05,9430.34,9336.45,9349.94,-42.74
2016/12/13,693.34,9361.97,9382.14,9342.56,9382.14,32.2
2016/12/14,669.43,9395.6,9413.13,9353.25,9368.52,-13.62
2016/12/15,708.49,9337.21,9370.51,9309.79,9360.35,-8.17
2016/12/16,775.2,9352.27,9379.75,9326.78,9326.78,-33.57
2016/12/19,569.23,9316.06,9317.03,9237.98,9239.32,-87.46
2016/12/20,596.42,9229.74,9258.69,9199.84,9242.41,3.09
2016/12/21,579.24,9234.94,9263.5,9204.26,9204.26,-38.15
2016/12/22,579.12,9204.29,9209.72,9118.75,9118.75,-85.51
2016/12/23,526.9,9112.33,9128.83,9078.64,9078.64,-40.11
2016/12/26,318.36,9088.99,9127.74,9083.28,9110.54,31.9
2016/12/27,334.97,9120.88,9132.05,9100.83,9109.27,-1.27
2016/12/28,467.23,9120.9,9203.56,9120.9,9201.4,92.13
2016/12/29,521.36,9172.39,9196.02,9149.16,9153.09,-48.31
2016/12/30,563.63,9186.3,9259.09,9186.3,9253.5,100.41
2017/1/3,453.72,9252.56,9273.65,9235.95,9272.88,19.38
2017/1/4,560.39,9279.52,9299.62,9266.03,9286.96,14.08
2017/1/5,761.69,9282.56,9358.42,9282.45,9358.14,71.18
2017/1/6,694.25,9371.41,9381.11,9351.25,9372.22,14.08
2017/1/9,640.56,9376.48,9404.9,9328.19,9342.42,-29.8
2017/1/10,598.22,9344.19,9353.6,9319.45,9349.64,7.22
2017/1/11,728.43,9370.17,9384,9333.49,9345.74,-3.9
2017/1/12,753.16,9356.12,9430.58,9356.12,9410.18,64.44
2017/1/13,694.07,9373.7,9387.68,9352.08,9378.83,-31.35
2017/1/16,573.99,9356.54,9359.01,9281.21,9292.33,-86.5
2017/1/17,571.16,9301.96,9354.53,9294.68,9354.53,62.2
2017/1/18,764.15,9344.74,9350.95,9322.44,9341.97,-12.56
2017/1/19,787.55,9324.83,9337.64,9287.54,9318.12,-23.85
2017/1/20,670.8,9326.8,9350.07,9317.62,9331.46,13.34
2017/1/23,733.97,9363.66,9427.46,9363.66,9424.05,92.59
2017/1/24,851.31,9423.05,9468.34,9416.06,9447.95,23.9
2017/2/2,1329.46,9502.25,9521.34,9413.77,9428.97,-18.98
2017/2/3,994.18,9450.06,9478.01,9423.93,9455.56,26.59
2017/2/6,998.3,9467.67,9548.68,9467.67,9538.01,82.45
2017/2/7,940.08,9527.42,9555.8,9512.56,9554.56,16.55
2017/2/8,1061.84,9540.77,9564.07,9505.79,9543.25,-11.31
2017/2/9,1036.53,9555.52,9600.09,9540.51,9590.18,46.93
2017/2/10,1333.38,9612.67,9688.15,9612.67,9665.59,75.41
2017/2/13,994.75,9690.39,9711.43,9681.1,9710.32,44.73
2017/2/14,1123.46,9726.74,9760.01,9698.29,9718.78,8.46
2017/2/15,1159.2,9724.13,9813.98,9723.04,9799.76,80.98
2017/2/16,1067.44,9826.89,9869.59,9753.16,9771.25,-28.51
2017/2/17,944.36,9779.16,9791.59,9754.54,9759.76,-11.49
2017/2/18,618.38,9771.21,9791.35,9770.75,9779.92,20.16
2017/2/20,968.49,9795.81,9817.14,9743.36,9753.2,-26.72
2017/2/21,892.7,9761.27,9775.49,9721.36,9763.93,10.73
2017/2/22,994.88,9786.25,9820.07,9770.1,9778.78,14.85
2017/2/23,991.66,9774.08,9810.56,9748.94,9769.31,-9.47
2017/2/24,899.04,9757.67,9784.39,9740.18,9750.47,-18.84
2017/3/1,982.8,9751.12,9758.78,9674.78,9674.78,-75.69
2017/3/2,1018.16,9727.6,9774.6,9646.34,9691.8,17.02
2017/3/3,843.48,9672.26,9679.82,9633.88,9648.21,-43.59
2017/3/6,681.89,9647,9688.5,9647,9682.63,34.42
2017/3/7,699.13,9690.26,9738.07,9690.2,9738.07,55.44
2017/3/8,798.28,9744.26,9773.49,9712.5,9753.45,15.38
2017/3/9,887.35,9740.05,9743.78,9650.32,9658.61,-94.84
2017/3/10,879.19,9653.79,9656.65,9562.75,9627.89,-30.72
2017/3/13,797.82,9656.56,9697.34,9656.56,9697.34,69.45
2017/3/14,893.96,9720.53,9767.66,9720.53,9744.21,46.87
2017/3/15,717.79,9741.29,9749.01,9714.58,9740.31,-3.9
2017/3/16,939.21,9768.85,9842.17,9768.85,9837.83,97.52
2017/3/17,1054.28,9845.59,9908.69,9835.51,9908.69,70.86
2017/3/20,828.83,9905.81,9916.18,9869.35,9912.97,4.28
2017/3/21,985.44,9923.18,9976.61,9918.39,9972.49,59.52
2017/3/22,957.67,9911.96,9922.66,9843.07,9922.66,-49.83
2017/3/23,1000.98,9921.97,9945.24,9897.45,9930.74,8.08
2017/3/24,882.43,9914.12,9932.68,9892.31,9902.98,-27.76
2017/3/27,864.61,9907.6,9917.85,9859.53,9876.77,-26.21
2017/3/28,1033.29,9909.99,9924.14,9799.28,9876.45,-0.32
2017/3/29,872.23,9887,9906.76,9831.63,9856.25,-20.2
2017/3/30,892.83,9869.28,9878.62,9836.33,9848.15,-8.1
2017/3/31,1008.1,9846.38,9869.65,9811.52,9811.52,-36.63
2017/4/5,1243.86,9856.44,9949.48,9856.44,9949.48,137.96
2017/4/6,898.97,9946.66,9946.66,9879.85,9897.8,-51.68
2017/4/7,997.92,9892.98,9900.88,9788.52,9873.37,-24.43
2017/4/10,854.45,9880.29,9898.64,9859.03,9882.54,9.17
2017/4/11,933.89,9881.53,9896.59,9820.41,9832.42,-50.12
2017/4/12,888.27,9831.56,9837.19,9789.59,9817.68,-14.74
2017/4/13,858.13,9808.83,9868.45,9800.8,9836.68,19
2017/4/14,867.6,9806.15,9808.33,9730.94,9732.93,-103.75
2017/4/17,778.93,9740.81,9762.47,9670.11,9716.4,-16.53
2017/4/18,716.08,9735.76,9771.07,9727.26,9746.56,30.16
2017/4/19,875.44,9725.39,9725.39,9631.64,9639.94,-106.62
2017/4/20,777.24,9639.93,9664.24,9622.25,9632.69,-7.25
2017/4/21,703.23,9657.05,9718.82,9657.05,9717.41,84.72
2017/4/24,616.01,9742.91,9772.96,9683.7,9717.95,0.54
2017/4/25,927.69,9737.82,9841.71,9737.82,9841.71,123.76
2017/4/26,1015.13,9859.11,9865.88,9827.47,9856.45,14.74
2017/4/27,811.6,9859.45,9863.52,9823.85,9860.62,4.17
2017/4/28,986.54,9868.38,9897.04,9845.84,9872,11.38
2017/5/2,998.01,9926.44,9951.14,9925.75,9941.27,69.27
2017/5/3,792.96,9957.62,9979.91,9937.99,9955.33,14.06
2017/5/4,745.08,9962.73,9973.76,9938.96,9967.64,12.31
2017/5/5,741.36,9954.94,9960.99,9899.94,9899.94,-67.7
2017/5/8,830.88,9934.13,9964.86,9900.07,9937.25,37.31
2017/5/9,1084.4,9967.01,10001.94,9899.08,9915.48,-21.77
2017/5/10,898.02,9935.22,9971.98,9932.17,9968.32,52.84
2017/5/11,965.51,9968.51,10018.79,9964.3,10001.48,33.16
2017/5/12,922.3,9981.77,10008.25,9961.37,9986.82,-14.66
2017/5/15,868.94,9978.28,10036.82,9978.28,10036.82,50
2017/5/16,1026.54,10037.58,10058.59,9991.08,10031.49,-5.33
2017/5/17,829.71,10019.62,10029.62,9967.97,10013.67,-17.82
2017/5/18,834.22,9952.64,9969.45,9895.65,9969.45,-44.22
2017/5/19,698.23,9970.4,9979.73,9947.14,9947.62,-21.83
2017/5/22,702.99,9965.08,9997.26,9960.94,9997.26,49.64
2017/5/23,809.62,9994.68,10038.2,9992.58,10007.84,10.58
2017/5/24,794.93,10014.15,10059.74,10014.15,10044.42,36.58
2017/5/25,948.48,10059.91,10108.49,10059.2,10108.49,64.07
2017/5/26,920.14,10090.18,10121.88,10072.84,10101.95,-6.54
2017/5/31,1229.66,10095.95,10116.13,10025.88,10040.72,-61.23
2017/6/1,815.97,10064.44,10100.37,10059.93,10087.42,46.7
2017/6/2,864.98,10117.76,10152.53,10117.06,10152.53,65.11
2017/6/3,459.98,10155.56,10164.98,10140.28,10158.15,5.62
2017/6/5,925.59,10164.89,10226.84,10164.89,10226.84,68.69
2017/6/6,860.8,10213.17,10221.64,10190.39,10206.18,-20.66
2017/6/7,998.89,10216.14,10242.39,10183.15,10209.99,3.81
2017/6/8,831.13,10215.93,10235.7,10211,10225.78,15.79
2017/6/9,1015.61,10238.55,10268.37,10198.8,10199.65,-26.13
2017/6/12,896.96,10137.04,10158.64,10109.96,10109.96,-89.69
2017/6/13,796.31,10109.7,10146.67,10109.7,10128.15,18.19
2017/6/14,972.6,10142.8,10165.31,10033.25,10072.46,-55.69
2017/6/15,759.71,10079.14,10089.07,10046.8,10088.35,15.89
2017/6/16,958.77,10078.69,10159.47,10073.12,10156.73,68.38
2017/6/19,895.51,10162.22,10250.6,10162.22,10250.6,93.87
2017/6/20,928.09,10286.79,10354.37,10286.79,10324.46,73.86
2017/6/21,1089.43,10310.97,10379.82,10274.75,10349.72,25.26
2017/6/22,961.28,10369.08,10403.36,10368.93,10399.06,49.34
2017/6/23,906.63,10403.56,10422.33,10374.01,10377.7,-21.36
2017/6/26,1252.35,10341.86,10513.96,10341.86,10513.96,136.26
2017/6/27,1127.86,10513,10545.7,10489.1,10512.06,-1.9
2017/6/28,1214.68,10459.17,10459.17,10382.81,10390.55,-121.51
2017/6/29,993.68,10442.18,10476.51,10390.9,10421.65,31.1
2017/6/30,928.5,10367.26,10395.07,10329.84,10395.07,-26.58
2017/7/3,833.99,10368.99,10412.79,10363.5,10412.79,17.72
2017/7/4,922.92,10397.93,10421.72,10347.78,10347.78,-65.01
2017/7/5,838.94,10352.39,10404.79,10304.74,10404.79,57.01
2017/7/6,860.58,10380.66,10381.2,10336.32,10368.2,-36.59
2017/7/7,823.93,10343.3,10343.3,10294.69,10297.25,-70.95
2017/7/10,819.44,10310.74,10331.11,10283.95,10289.91,-7.34
2017/7/11,1085.62,10313.08,10415.57,10313.08,10415.57,125.66
2017/7/12,1101.82,10396.97,10450.87,10393.54,10420.68,5.11
2017/7/13,1152.29,10418.74,10485.28,10418.74,10460.15,39.47
2017/7/14,999.2,10450.92,10466.34,10423.4,10443.91,-16.24
2017/7/17,991.93,10467.27,10490.05,10436.31,10457.54,13.63
2017/7/18,962.54,10447.47,10481.26,10429.85,10481.26,23.72
2017/7/19,1189.86,10472.81,10537.42,10472.81,10506.1,24.84
2017/7/20,1021.75,10513.12,10534.52,10483.54,10499.36,-6.74
2017/7/21,844.26,10468.47,10477.72,10428.56,10436.7,-62.66
2017/7/24,816.79,10426.13,10461.28,10406.81,10461.28,24.58
2017/7/25,923.82,10455.14,10473.98,10442.85,10463.15,1.87
2017/7/26,1078.58,10477.15,10500.11,10416.57,10419.11,-44.04
2017/7/27,1093.15,10427.83,10516.23,10427.83,10508.37,89.26
2017/7/28,969.64,10480.67,10480.67,10410.53,10423.05,-85.32
2017/7/31,957.88,10396.76,10427.33,10366.17,10427.33,4.28
2017/8/1,1104.14,10408.53,10470.03,10408.53,10437.29,9.96
2017/8/2,1220.49,10479.26,10519.27,10479.26,10519.27,81.98
2017/8/3,1072.01,10464.1,10478.62,10427.72,10469.88,-49.39
2017/8/4,1123.21,10470.96,10510.7,10466.25,10506.56,36.68
2017/8/7,1269.53,10521.69,10592.31,10521.69,10579.38,72.82
2017/8/8,1332.88,10598.59,10619.42,10533.72,10568.97,-10.41
2017/8/9,1117.29,10523.51,10536.19,10457.52,10470.38,-98.59
2017/8/10,1358.16,10470.03,10477.79,10303.47,10329.74,-140.64
2017/8/11,1139.05,10267.05,10338.06,10238.5,10329.57,-0.17
2017/8/14,1078.51,10347.66,10365.22,10225.28,10225.28,-104.29
2017/8/15,941.14,10271.03,10336.22,10271.03,10311.16,85.88
2017/8/16,999.25,10302.83,10322.38,10245.72,10290.39,-20.77
2017/8/17,977.64,10302.54,10372.41,10302.54,10369.37,78.98
2017/8/18,882.98,10324.83,10330.39,10259.83,10321.33,-48.04
2017/8/21,841.79,10316.09,10336.37,10282.72,10326.39,5.06
2017/8/22,1092.41,10353.37,10410.47,10353.37,10392.07,65.68
2017/8/23,1154.77,10418.32,10458.91,10378.01,10406.81,14.74
2017/8/24,1171.64,10414.66,10488.96,10410.73,10488.96,82.15
2017/8/25,1199.82,10497.86,10519.84,10478.72,10515.51,26.55
2017/8/28,1131.39,10502.8,10542.37,10498.88,10525.98,10.47
2017/8/29,1075.35,10518.69,10518.69,10463.22,10496.57,-29.41
2017/8/30,1204.3,10511.59,10574.53,10511.59,10569.4,72.83
2017/8/31,1269.73,10586.65,10609.48,10551.95,10585.78,16.38
2017/9/1,1143.11,10576.27,10619.52,10568.72,10594.82,9.04
2017/9/4,1062.27,10585.44,10610.04,10555.34,10569.87,-24.95
2017/9/5,1105.54,10584.1,10617.84,10564.26,10617.84,47.97
2017/9/6,1207.42,10593.87,10604.92,10519.71,10547.86,-69.98
2017/9/7,1309.07,10564.79,10604.02,10509.91,10538.51,-9.35
2017/9/8,1205.07,10553.9,10609.95,10550.72,10609.95,71.44
2017/9/11,1312.49,10630.16,10656.25,10565.78,10572.16,-37.79
2017/9/12,1247.88,10610.33,10646.55,10586.28,10610.35,38.19
2017/9/13,1248.9,10596.36,10620.31,10532.88,10532.88,-77.47
2017/9/14,1220.95,10533.99,10572.71,10508.72,10553.57,20.69
2017/9/15,1555.1,10556.82,10580.78,10520.15,10580.41,26.84
2017/9/18,1339.99,10590.8,10642.4,10581.81,10631.57,51.16
2017/9/19,1374.56,10653.34,10664.18,10561.21,10576.14,-55.43
2017/9/20,1271.4,10568.58,10589.19,10490.71,10519.17,-56.97
2017/9/21,1197.8,10506.85,10603.08,10493.95,10578.44,59.27
2017/9/22,1201.66,10571.65,10579.02,10446.45,10449.68,-128.76
2017/9/25,1303.38,10442.05,10447.09,10322.1,10335.89,-113.79
2017/9/26,1215.46,10333.44,10374.54,10257.02,10257.02,-78.87
2017/9/27,1083.4,10322.44,10357.23,10315.97,10326.68,69.66
2017/9/28,1067.46,10351.42,10365.59,10288.24,10296.45,-30.23
2017/9/29,994.47,10319.69,10338.95,10273.6,10329.94,33.49
2017/9/30,540.31,10362.55,10400.4,10362.55,10383.94,54
2017/10/2,988.49,10425.1,10472.81,10414.53,10465.16,81.22
2017/10/3,1068.19,10462.7,10495.34,10445.86,10469.35,4.19
2017/10/5,1052.8,10473.28,10530.93,10473.28,10518.27,48.92
2017/10/6,1076.56,10538.21,10557.67,10511.5,10532.81,14.54
2017/10/11,1511.87,10576.12,10668.49,10576.12,10641.19,108.38
2017/10/12,1246.76,10668.39,10711.44,10668.39,10711.44,70.25
